item,itemLabel,dplace,dplaceLabel,dgeo,dmanner,dmannerLabel,dcause,dcauseLabel,burial,burialLabel,burialgeo
http://www.wikidata.org/entity/Q217470,Александр Николаевич Радищев,http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),http://www.wikidata.org/entity/Q10737,самоубийство,http://www.wikidata.org/entity/Q21639963,отравление азотной кислотой,http://www.wikidata.org/entity/Q1848616,Волковское кладбище,Point(30.364922222 59.902388888)
http://www.wikidata.org/entity/Q713443,"Ан-ский, Семён Акимович",http://www.wikidata.org/entity/Q270,Варшава,Point(21.033333333 52.216666666),,,,,http://www.wikidata.org/entity/Q1716786,Еврейское кладбище Варшавы,Point(20.974722222 52.2475)
http://www.wikidata.org/entity/Q1885730,"Одоевцева, Ирина Владимировна",http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q1848616,Волковское кладбище,Point(30.364922222 59.902388888)
http://www.wikidata.org/entity/Q314312,"Фокин, Михаил Михайлович",http://www.wikidata.org/entity/Q60,Нью-Йорк,Point(-73.94 40.67),,,,,http://www.wikidata.org/entity/Q1771319,Фернклифф,Point(-73.8325 41.0275)
http://www.wikidata.org/entity/Q3008609,"Дунин-Марцинкевич, Викентий Иванович",http://www.wikidata.org/entity/Q20442050,Лютинка,Point(26.770277777 54.009722222),,,,,http://www.wikidata.org/entity/Q1817324,Воложинский район,Point(26.5167 54.0833)
http://www.wikidata.org/entity/Q1229486,Осип Иванович Сенковский,http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q1848616,Волковское кладбище,Point(30.364922222 59.902388888)
http://www.wikidata.org/entity/Q713443,"Ан-ский, Семён Акимович",http://www.wikidata.org/entity/Q745059,Отвоцк,Point(21.266666666 52.116666666),,,,,http://www.wikidata.org/entity/Q1716786,Еврейское кладбище Варшавы,Point(20.974722222 52.2475)
http://www.wikidata.org/entity/Q435766,Фёдор Петрович Литке,http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q1848616,Волковское кладбище,Point(30.364922222 59.902388888)
http://www.wikidata.org/entity/Q713443,"Ан-ский, Семён Акимович",http://www.wikidata.org/entity/Q745059,Отвоцк,Point(21.033333333 52.216666666),,,,,http://www.wikidata.org/entity/Q1716786,Еврейское кладбище Варшавы,Point(20.974722222 52.2475)
http://www.wikidata.org/entity/Q632893,"Шестаков, Иван Алексеевич",http://www.wikidata.org/entity/Q7525,Севастополь,Point(33.533333333 44.6),,,,,http://www.wikidata.org/entity/Q1848287,Владимирский собор,Point(33.52355556 44.61041667)
http://www.wikidata.org/entity/Q425644,"Перец, Ицхок Лейбуш",http://www.wikidata.org/entity/Q270,Варшава,Point(21.033333333 52.216666666),,,,,http://www.wikidata.org/entity/Q1716786,Еврейское кладбище Варшавы,Point(20.974722222 52.2475)
http://www.wikidata.org/entity/Q976296,Зиновий Яковлевич Слонимский,http://www.wikidata.org/entity/Q270,Варшава,Point(21.033333333 52.216666666),,,,,http://www.wikidata.org/entity/Q1716786,Еврейское кладбище Варшавы,Point(20.974722222 52.2475)
http://www.wikidata.org/entity/Q1962014,Василий Степанович Курочкин,http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q1848616,Волковское кладбище,Point(30.364922222 59.902388888)
http://www.wikidata.org/entity/Q749883,Александр Христофорович Востоков,http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q1848616,Волковское кладбище,Point(30.364922222 59.902388888)
http://www.wikidata.org/entity/Q57802,"Фишер фон Вальдгейм, Григорий Иванович",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1517387,Введенское кладбище,Point(37.710277777 55.768055555)
http://www.wikidata.org/entity/Q2358343,Мойше Бродерзон,http://www.wikidata.org/entity/Q270,Варшава,Point(21.033333333 52.216666666),,,,,http://www.wikidata.org/entity/Q1716786,Еврейское кладбище Варшавы,Point(20.974722222 52.2475)
http://www.wikidata.org/entity/Q15720255,Яков Андреевич Галенковский,http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q1848616,Волковское кладбище,Point(30.364922222 59.902388888)
http://www.wikidata.org/entity/Q4280515,Ипполит Александрович Манн,http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q1848616,Волковское кладбище,Point(30.364922222 59.902388888)
http://www.wikidata.org/entity/Q4248774,Николай Степанович Курочкин,http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q1848616,Волковское кладбище,Point(30.364922222 59.902388888)
http://www.wikidata.org/entity/Q4415817,"Семёнов, Глеб Сергеевич",http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q1848616,Волковское кладбище,Point(30.364922222 59.902388888)
http://www.wikidata.org/entity/Q16266914,"Зимин, Валерий Дмитриевич",http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q1848616,Волковское кладбище,Point(30.364922222 59.902388888)
http://www.wikidata.org/entity/Q4493010,Михаил Александрович Фроман,http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q1848616,Волковское кладбище,Point(30.364922222 59.902388888)
http://www.wikidata.org/entity/Q4334759,Иннокентий Васильевич Омулевский,http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q1848616,Волковское кладбище,Point(30.364922222 59.902388888)
http://www.wikidata.org/entity/Q4194122,Владимир Рафаилович Зотов,http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q1848616,Волковское кладбище,Point(30.364922222 59.902388888)
http://www.wikidata.org/entity/Q4383490,"Пуйда, Казис",http://www.wikidata.org/entity/Q13192985,Q13192985,Point(21.822 56.233),,,,,http://www.wikidata.org/entity/Q1719466,Паневежис,Point(24.363888888 55.725)
http://www.wikidata.org/entity/Q4122420,"Воинов, Иван Авксентьевич",http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q1848616,Волковское кладбище,Point(30.364922222 59.902388888)
http://www.wikidata.org/entity/Q3350281,"Григорьев, Олег Евгеньевич",http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,http://www.wikidata.org/entity/Q4003020,Q4003020,http://www.wikidata.org/entity/Q1848616,Волковское кладбище,Point(30.364922222 59.902388888)
http://www.wikidata.org/entity/Q9391734,"Дромлевичова, Зофья",http://www.wikidata.org/entity/Q270,Варшава,Point(21.033333333 52.216666666),,,,,http://www.wikidata.org/entity/Q1716786,Еврейское кладбище Варшавы,Point(20.974722222 52.2475)
http://www.wikidata.org/entity/Q4366597,"Погодин, Радий Петрович",http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q1848616,Волковское кладбище,Point(30.364922222 59.902388888)
http://www.wikidata.org/entity/Q4440830,Альберт Викентьевич Старчевский,http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q1848616,Волковское кладбище,Point(30.364922222 59.902388888)
http://www.wikidata.org/entity/Q16273452,"Бахтин, Иван Иванович",http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q1848616,Волковское кладбище,Point(30.364922222 59.902388888)
http://www.wikidata.org/entity/Q18401245,"Спасский, Сергей Дмитриевич",http://www.wikidata.org/entity/Q2423,Ярославль,Point(39.85 57.616666666),,,,,http://www.wikidata.org/entity/Q1848616,Волковское кладбище,Point(30.364922222 59.902388888)
http://www.wikidata.org/entity/Q3889237,Феликс Заменгоф,http://www.wikidata.org/entity/Q270,Варшава,Point(21.033333333 52.216666666),,,,,http://www.wikidata.org/entity/Q1716786,Еврейское кладбище Варшавы,Point(20.974722222 52.2475)
http://www.wikidata.org/entity/Q4340359,"Охапкин, Олег Александрович",http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q1848616,Волковское кладбище,Point(30.364922222 59.902388888)
http://www.wikidata.org/entity/Q3563724,Всеволод Дмитриевич Костомаров,http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q1848616,Волковское кладбище,Point(30.364922222 59.902388888)
http://www.wikidata.org/entity/Q16677901,Михаил Яковлевич Морошкин,http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q1848616,Волковское кладбище,Point(30.364922222 59.902388888)
http://www.wikidata.org/entity/Q18279222,"Федичев, Роман Иванович",http://www.wikidata.org/entity/Q649,Москва,Point(37.617777777 55.755833333),,,,,http://www.wikidata.org/entity/Q1658389,Жиздринский район,Point(34.7361 53.7503)
http://www.wikidata.org/entity/Q4151323,Эдуард Иванович Губер,http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q1848616,Волковское кладбище,Point(30.364922222 59.902388888)
http://www.wikidata.org/entity/Q18170346,"Антонов, Валериан Михайлович",http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q1848616,Волковское кладбище,Point(30.364922222 59.902388888)
http://www.wikidata.org/entity/Q11692789,Даниэль Нойфильд,http://www.wikidata.org/entity/Q270,Варшава,Point(21.033333333 52.216666666),,,,,http://www.wikidata.org/entity/Q1716786,Еврейское кладбище Варшавы,Point(20.974722222 52.2475)
http://www.wikidata.org/entity/Q19910575,"Никольский, Тимофей Ферапонтович",http://www.wikidata.org/entity/Q656,Санкт-Петербург,Point(30.316666666 59.95),,,,,http://www.wikidata.org/entity/Q1848616,Волковское кладбище,Point(30.364922222 59.902388888)
http://www.wikidata.org/entity/Q16718469,"Чистяков, Михаил Борисович",http://www.wikidata.org/entity/Q4270902,Лышницы,Point(29.306944444 58.526388888),,,,,http://www.wikidata.org/entity/Q1848616,Волковское кладбище,Point(30.364922222 59.902388888)
